,맥주정보,검색이름,맥주이름
0,"deanso(14,100)
🇬🇧Doncaster, England
2.1February 23, 2020
33cl can shared with Kermis.
Clear golden pour.  Thin white head. Crap. Weak and watery
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
1,"KeefOz(3,303)
🇦🇺TARRAGINDI, Australia
1.8September 24, 2018
Bottle in Luoyang, China. Poured a crystal clear gold with a few mm of bright white open foam that diminished quickly to a blotchy cap that laced poorly. Carbonation virtually nil…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
2,"La sentinelle(168)
🇨🇳Jinan, China
2.2April 9, 2017
风格：Internation Pale Lager
酒精度：4.0%vol…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
3,"thrillbert(47)
🇦🇺Adelaide, Australia
2.5January 6, 2020
Ok macro lager. Probably better in summer than winter. Very watery with a bit of maltiness, yeastiness and bitterness. I’ve had worse but I’ve also had a lot better.
CAN
Aroma
5
Appearance
3
Flavor
7
Mouthfeel
3
Overall
7",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
4,"Cantabrian(1,207)
🇦🇺Christchurch NZ, now Brisbane, Australia
1.1September 13, 2016
This IS the 4%, OK? Now, the only reason I still try these beers is the amusement with the sameness across an incredibly broad range. This is hardly offensive. Just tasteless and…
Show more
Aroma
3
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
5,"Milter(1,973)
🇩🇰Nyborg, Denmark
1.8November 8, 2015
Skuffende. En øl med fornuftig alkohol-procent, men stadig noget tynd snask. Helt igennem kedelig
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
6,"northropfrye(4,368)
🇨🇦Steinbach, Canada
1.3July 13, 2012
This was one of the weaker beers I’ve tried in China. Very flavourless and watery. A lively palate was the only thing it had going for it...that and the fact the weather is hot, so I’ll…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
3
Overall
4",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
7,"Arve_Christian(5,277)
🇳🇴Oslo, Norway
1.7May 13, 2012
Backlog nov 2010 Shenzen
Light color & body &…
Show more
Aroma
2
Appearance
5
Flavor
2
Mouthfeel
2
Overall
6",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
8,"Koelschtrinker(28,839)
🇩🇪Brewver-Town, Germany
1.1June 11, 2011
Wieder ein chinesicher Witz, soll angeblich Bier sein. Man merkt, es wurde wohl Malz benutzt, muffig kommt dieser daher. Eine leichte bittere Note kommt im nachgeschmack…
Show more
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
2
Overall
4",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
9,"porterhouse(1,580)
🇺🇸Milton, United States
1.9April 25, 2011
(Swigged from a 600 ml bottle)  Mouthfeel was dry and prickly. Taste was skunky, wooden, corn.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Tsingtao Laoshan 4.0% 10°P,Tsingtao Laoshan 4.0% 10°P
