,맥주정보,검색이름,맥주이름
0,"pcvpcvpcv(155)
2.7September 10, 2021
Barva svetle zlatava, pena nizka a hned pryc. Vune sladova. Chut malo horka, trochu slamova, hodne lehke telo az do vodova. Ke konci takovej sladkej dezertik - asi ta kukurice.…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Peroni,Peroni
1,"radassace(970)
🇬🇧Scotland
3.2August 31, 2021
500ml can. Aldi. Pours light straw with not much of a head. Aroma is sweet malt, white bread, lemon, yeasty and hint of corn. Medium strength lager at 4.7%. Refreshing, crisp and…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
12",Peroni,Peroni
2,"shoestring(666)
🇬🇧larkhall, Scotland
3.0August 30, 2021
Nice cans from Aldi , north berwick. Sunk  a few over a week . Lovely chilled and easy chugged . Enjoyed . Far better than retrospective score , as forgot to rate at time.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
14",Peroni,Peroni
3,"JDsz5(460)
2.1August 21, 2021
Aroma 4. Appearance 3. Taste 3. Palate 2. Overall 9. Limited aroma of malt. Grain taste when very cold, then more and more on cardboard taste.
BOTTLE
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
9",Peroni,Peroni
4,"Cybuch(2,388)
🇵🇱Muszyna, Poland
2.3August 9, 2021
W aromacie słód i kukurydza. Barwa złota, klarowne, piana ładna. W smaku słodowe, nieco alkoholowe, wodniste. Goryczka niska, wysycenie wysokie. Kiepskie.
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
8",Peroni,Peroni
5,"bdleedahl(4,470)
🇩🇪Germany
3.3July 26, 2021
Nicely made light lager. A bit of a fruity backbone, balanced by a slightly smokey bitterness. Black Dog Ams
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Peroni,Peroni
6,"ilovebeerandboob(3)
🇳🇱amsterdam, Netherlands
4.3July 17, 2021
ja goed italiaans bier echt kk lekker bij italiaans eten pastatje ofzo echt genieten
TAP
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Peroni,Peroni
7,"Michcio(1,900)
🇵🇱Gdansk, Poland
2.3June 25, 2021
Barwa złota, klarowne, piana biała, niezbyt obfita, niezbyt trwała. W aromacie słodowe. W smaku słodowe, wodniste, niska goryczka. Wysycenie niskie do średniego. Taki tam…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Peroni,Peroni
8,"indywidude(311)
1.1May 1, 2021
Poor head, almost no aroma, maybe some grain. Pale golden body. Watery and that's all.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
4",Peroni,Peroni
9,"Beamer(323)
🇳🇱Malden, Netherlands
3.8April 22, 2021
Prima pils, ligt zoet en iets bitter, redelijke body en drinkt makkelijk weg.
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Peroni,Peroni
10,"diegoregis(14)
🇮🇹Ivrea, Italy
2.7June 19, 2021
Birra bionda senza infamia e senza lode, beverina e semplice, adatta da pasto
BOTTLE
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
3
Overall
11",Peroni,Peroni
11,"Davros(4,272)
🇦🇺Melbourne, Australia
2.3April 13, 2021
Aroma includes bready malt and a slight spicy hop note. Subtle though.
Flavours include a bit of faint sweet malt with a slight…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Peroni,Peroni
12,"Headbanger(4,426)
🇺🇸Aurora, United States
2.3March 8, 2021
Bottle 4/25/95 Old Notes (Old Chicago COS) Pours golden with a small white head. Aroma of corn and grains. Taste of the same. This light bodied pale lager is just another beer.
BOTTLE
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
11",Peroni,Peroni
13,"fabio26(20)
2.7February 21, 2021
Sweet, herbal floral aroma. High carbonation, golden pour off white head not very persistent. Sweet at the beginning, slightly malty, then hoppy, herbal and crisp clean finish.
BOTTLE
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
11",Peroni,Peroni
14,"AntoCifa(22)
🇮🇹Pub, Italy
1.0February 11, 2021
È stata la mia prima birra. Ed è stata la prima birra per tantissima gente. Crescendo ho smesso di amarla, e la bevo solo di rado quando vado da qualcuno e ha solo lei in frigo.…
Show more
BOTTLE
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Peroni,Peroni
15,"DraftPupil66(326)
1.1January 23, 2021
Had a 66cl bottle from local store in Italy, to try it again after a long time. It's extremely famous and easily available everywhere in Italy for quite cheap price. Clear golden color…
Show more
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
5",Peroni,Peroni
16,"eddie(167)
🇮🇹Italy
1.5June 4, 2021
Una normale lager dal profumo carico di malto con qualche leggero sentore floreale, dal colore dorato e la schiuma abbondante e pannosa. Il gusto è molto leggero e si…
Show more
BOTTLE
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
6",Peroni,Peroni
17,"hammurabi80(14)
3.0January 16, 2021
Esta es nuestra San Miguel. Bueno, no llega a la Estrella Galicia, para que me entiendas, pero no está nada mal. Sí Has estado en Italia, siempre que te bebas un trago te…
Show more
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Peroni,Peroni
18,"Dzony95(152)
🇷🇸Belgrade, Serbia
1.8January 5, 2021
0.5 can from local store. Pours golden color, with weak short lasting foam. So watery, lemonade taste. Weak. Vrlo lose pivo, slabo i nikakvo.
CAN
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
1
Overall
8",Peroni,Peroni
