,맥주정보,검색이름,맥주이름
0,"deanso(14,100)
🇬🇧Doncaster, England
2.3June 7, 2020
33cl bottle from a Phnom Penh night shop.
Thin white head.  Clear golden pour. Not great.
BOTTLE
Aroma
5
Appearance
3
Flavor
3
Mouthfeel
2
Overall
10",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
1,"GuideDogSaint(2,665)
🇨🇳Xiamen, China
2.1February 11, 2020
330ml bottle from a small supermarket in Kampot, Cambodia. Pours clear pale yellow with a thin white head. Aroma of malt and lemon. Similar taste. Sweet finish. A bit…
Show more
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
2,"YantarCoast(3,475)
🇷🇺Moscow, Russia
2.0January 17, 2020
500ml can from Beru Vyhodnoy in Moscow. Pours clear good with a small white head. Aroma is rice and grain. Taste is light sweet, watery, metallic. More or less what I expected.…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
3,"vinivini(7,116)
🇧🇾Homiel, Belarus
2.2February 10, 2019
Brilliantly golden beer. White frothy head. Nose: grains, cooked rice. Similar taste. Pure. Low hopping. Bland brew
CAN
Aroma
4
Appearance
4
Flavor
4
Mouthfeel
3
Overall
7",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
4,"jmgreenuk(15,363)
🇲🇾Kuala Lumpur, Malaysia
2.0May 24, 2018
Can from a Singapore convenience store. Poured a crystal clear yellow straw colour with a fizzy white head and lots of bubbles. The aroma is grainy malt, mineral, light dry hop.…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
5,"kerenmk(6,924)
🇮🇱Tel Aviv, Israel
1.3December 3, 2017
Can sample at a tasting at the Dancing Camel. Thanks Stas. Clear light gold with a white head. Cardboard and candy aroma, diluted grape juice. Sweet and cardboard-like taste.…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
3",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
6,"zvikar(11,681)
🇮🇱Ramat Gan, Israel
1.9October 24, 2017
At the Dancing Camel, Pours yellow with a small head, aroma of lemon, fruits, malt, flavor of malt, corn, lemon, light bodied
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
7,"larsniclas(9,101)
🇸🇪Billdal, Sweden
1.2October 7, 2017
Canned. Thx anonymous
Pale yellow. Small, white head.…
Show more
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
1
Overall
4",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
8,"KeefOz(3,303)
🇦🇺TARRAGINDI, Australia
1.6January 15, 2017
Tasted 11/1/2017. Bottle, People’s Park Complex, Chinatown, Singapore; $S6. Poured a crystal clear golden colour with a one-finger bright white open foam head that retained well…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
7",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
9,"kidmartinek(5,021)
🇺🇸austin, United States
1.9July 19, 2016
pours pale gold with a white foamy head. Aroma is that of a run of the mill lager. Faint malt and a hop or two. Medium body. Good lunch substitute if it’s really cold.
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
2
Overall
10",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
10,"Erzengel(13,534)
🇩🇪Saarland & Düsseldorf, Germany
1.2May 22, 2015
Can in Macau. Smooth neutral beginning. Fresh, watery. Metallic. No bitterness, no real body, strange.
Aroma
1
Appearance
4
Flavor
2
Mouthfeel
3
Overall
2",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
11,"GoufCustom(3,017)
🇭🇰Hong Kong
2.6October 6, 2013
330 ml pull-tap gold can bought at ParkNShop Superstore in Fanling.…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
9",Tsingtao Laoshan 4.7% 11°P,Tsingtao Laoshan 4.7% 11°P
