,맥주정보,검색이름,맥주이름
0,"tanstil(179)
🇬🇷Athens, Greece
3.8August 29, 2021
0,5l can. A hazy pale beer with a very rich and soft white head. Very strong aroma. It is dominated by citrus and it has also notes of orange, mandarin and coriander. Flavor is…
Show more
Aroma
9
Appearance
4
Flavor
7
Mouthfeel
3
Overall
15",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
1,"pictoman(2,760)
🇨🇦Vancouver, Canada
2.6August 25, 2021
Poured from the tap. Hazy yellow with small white head. Lemon, orange, grapefruit. Tick.
TAP
@ BierCraft Wesbrook
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
2,"DraftPupil66(325)
2.8August 22, 2021
330ml blue colored bottle from Lidl if i'm not mistaken drinking it on 22/08/2021 BB 07.07.22 Pours a slightly hazy mostly clear pale yellow with a thin layer of small bubbly…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
11",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
3,"rja(852)
🇳🇱BREDA, Netherlands
3.4August 17, 2021
Hazy light golden beer with a big fluffy head (as expected from a Belgian White). Taste was also as expected except for a light orange and a bit stronger peach taste
CASK
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
4,"mice(2,255)
🇫🇮Espoo, Finland
2.9August 11, 2021
On tap @ Alkan Rantacafe. Hazy. Typical belgian white with citrus and floral & soapy notes. Fresh and light, good at terrace. No bitterness at all.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
2
Overall
12",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
5,"TrappistExports38(201)
🇸🇰Košice, Slovakia
3.3July 31, 2021
Can from Odessa . Aroma like orange juice white head taste little fruity and sweet but in good way this beer is really good.
CAN
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
6,"Robbowan(42)
🇸🇪Sweden
3.4July 19, 2021
Hazy golden with a thick and heavy foam.

Citrus and floral notes with some acidity withouth being…
Show more
TAP
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
7,"MiP(18,354)
🇩🇰Sønderborg, Denmark
3.2June 26, 2021
Bottle, 5.0%. Cloudy yellow colour. Very big stable white head. Citric and lemony aroma, but not acidic or sour as such. The flavour is mildly lemony with a good lemon peel.
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
8,"NallePalle(1,201)
🇸🇪Uppsala, Sweden
3.1June 25, 2021
Draught at Puben Uppsala. Pleasant, relaxed white ale. Smooth, not that prominent banana and coriander features as is usually encountered in this style, more ""laid back"".…
Show more
TAP
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
15",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
9,"gyllenbock(14,245)
🇸🇪Stockholm, Sweden
2.0June 18, 2021
On tap at Bishops Arms Sundbyberg. Hazy yellow with a white head. Kind of artificial with bubble gum, perfume, light citrus and hints of apricot. Thin and boring.
TAP
@ The Bishop’s Arms Sundbyberg
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8
1",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
10,"riggsfc61(1,533)
🇺🇸Franklin, United States
2.2June 13, 2021
Found out of bottle from Whiplash Music Bar in Tarnow, Poland. Pours a light white-yellow with medium heavy white foam. Taste was really lacking any significant notes for the…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
11,"Yorker(4,068)
🇩🇰Nowhere in particular, Denmark
2.5May 23, 2021
33 cl bottle @ home. Pours cloudy  yellow with a white head. Aroma and flavour are lemons, coriander, and wheat - with an ever so slightly dry finish.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
12,"MaltoseTrub52(57)
🇷🇴Romania
3.7June 22, 2021
Very powerful peach taste and smell. This is quite a unique beer and really worth a try. Other notes include banana and bread. Interesting blue bottle with the 1664 number…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
2
Overall
17",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
13,"elilogi01(6)
3.3April 28, 2021
Hints og Cirtus and beary notes
Aftertaste good snd sweet…
Show more
BOTTLE
@ Vínbúðin Skútuvogur
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
14,"TorbenJensen(1,859)
🇩🇰Valby, Denmark
2.3April 24, 2021
Fine lasting foam and an aroma of wheat and citrus. The taste has a bit of the wheat beer's classic banana taste and also you can taste citrus, a little coriander, bitter orange…
Show more
TAP
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
11",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
15,"Tide(8,321)
🇫🇮Helsinki, Finland
3.2April 16, 2021
Draught at bar. Hazy yellow color, white head. Bittersweet taste with citrus, wheat, banana, lime and malts. Bittersweet finish with citrus, wheat, malts, lime and grass. Okay wheat…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
16,"kerenmk(6,924)
🇮🇱Tel Aviv, Israel
2.3March 6, 2021
Bottle. Hazy blond with a frothy white head. Aroma of sweet banana nectar and passion fruit body lotion. Sweet banana candy taste with a hint of lemon, light body and sweet…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
17,"LarsLovesBrew(78)
🇩🇰Denmark
2.8March 3, 2021
Cloudy wheat beer, with notes of citrus and very faint mango. Not much hop in the taste. Very inoffensive and easy to drink. No bitterness at all. This is a warm summers day…
Show more
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
13",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
18,"Jerseyislandbeer(3,348)
🇯🇪Jersey
3.8February 28, 2021
Old rating from 2013 - 500ml bottle, pours a hazy straw colour with a good size foamy white head. Aromas & tastes of banana, orange peel, lemon, citrus, coriander, grain, hints…
Show more
BOTTLE
Aroma
8
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
19,"theisti(4,894)
🇺🇸United States
3.2February 19, 2021
Shaker pint draft at the French Market restaurant in Prairie Village, Kansas. The pour is a hazed orange golden with a foamy white head that falls with a sheet of lace. The aroma…
Show more
TAP
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
4
Overall
12",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
20,"Nordcore(2,907)
🇳🇴Lyngen alps, Norway
3.4February 7, 2021
Gilden ,hazy with a medium white head. A fruity aroma with some citrus and spices sense. Medium bitter with a fruit ending.
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
21,"Dzony95(152)
🇷🇸Belgrade, Serbia
3.0February 1, 2021
0.5 Can from local store, brewed by Carlsberg Serbia.

Pours juicy dark lemonade color, with medium short lasting…
Show more
CAN
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
1
Overall
13",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
22,"bjorn77(1,676)
🇵🇱Kraków, Poland
3.1January 1, 2021
Zapach przyjemny. mdłe pszeniczne nuty są przysłonięte, słodką, soczystą pomarańczą. Złote, półprzejrzyste, ładna pianka. Łagodne, lekko słodkawe, lekko owocowe…
Show more
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
23,"Beerdedone(4,009)
🇺🇸Croydon, United States
2.7November 21, 2020
Can. Pours a hazy pale yellow with a thin white head. Aroma of wheat, citrus and grass. Flavor of lemon, wheat, grain, fruit and light spices.
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
12",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
24,"Turboninja(2,146)
🇫🇮Tampere, Finland
2.3November 15, 2020
Medium, averagely balanced nuances of fresh wheat and citrus, some minerals. Somewhat artificial. Light hops with unclear profile. Narrow taste spectrum and short aftertaste…
Show more
TAP
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
25,"kalervo(1,210)
🇫🇮Finland
2.9November 12, 2020
Nordic Pizza Companyssa 11/2020. Easy, pleasant wheat, lacks character in some way.
Aroma
5
Appearance
4
Flavor
6
Mouthfeel
3
Overall
11",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
26,"Kronhjort1996(442)
🇩🇰Århus C, Denmark
2.4September 8, 2020
En ret kedelig øl, hvis jeg skal være ærlig. Den smager en anelse af citrus, som alligevel ikke kendetegner Witbier. Flasken er ikonisk blå og ret pæn, og den hælder let og gul…
Show more
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
3
Overall
8",Kronenbourg 1664 Blanc,Kronenbourg 1664 Blanc
