,맥주정보,검색이름,맥주이름
0,"BarrelForever69(3)
3.0September 20, 2021
Draft in 2021. Good but nothing special. Probably it's just me, but I have the impression the quality of this iconic ipa is slightly but surely fading each year.
TAP
@ Guxtos
Aroma
4
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
1,"Altoguacho(148)
🇩🇪Stuttgart, Germany
4.3September 16, 2021
Poniendome al dia con mis cervezas ya probadas. 

Siempre recuerdo cada cerveza.…
Show more
CAN
Aroma
10
Appearance
4
Flavor
8
Mouthfeel
4
Overall
17",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
2,"krasnalek(1,025)
🇵🇱Września, Poland
3.7September 16, 2021
Aromat: białe owoce, białe Winogrona, nafta, trochę cytrusów, liczi
Wygląd: klarowne, świetliste, fajny lacing, drobna piana…
Show more
BOTTLE
Aroma
7
Appearance
5
Flavor
6
Mouthfeel
4
Overall
15",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
3,"vinaugvic(123)
3.5September 3, 2021
Clear golden with a moderate but lasting white head. Good lacing.
Aroma: Dominated by hops: Citrus, grapefruit - also a hint…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
4
Overall
14",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
4,"PastorGL(21)
🇷🇺Izhevsk, Russia
3.6August 29, 2021
Bought in August 2021 at Lenta, Izhevsk. 0.33L tin can, best before 12/21.…
Show more
CAN
Aroma
4
Appearance
4
Flavor
9
Mouthfeel
4
Overall
15",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
5,"lucyfer(559)
🇵🇱Poland
3.9August 23, 2021
Aromat słodki, klasyczny jeżeli chodzi o IPA: kwiaty, żywica, cytrusy, tropiki (głównie ananas), lawenda, nuty chlebowe, tostowe.…
Show more
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
3
Overall
16",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
6,"PellicleScout54(40)
🇬🇧England
3.3August 8, 2021
Pint from cask, 5.2% abv version. Aroma: Medium floral and citrusy hops, bready malts, zesty, maybe some tropical fruit. Appearance: Golden, mostly clear beer with very slight haze…
Show more
CASK
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
4
Overall
14",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
7,"MaltoseMuse60(28)
🇫🇷Nancy, France
4.5July 29, 2021
Bon, mon avis est assez biaisé, vu que c'est la bière qui m'a fait découvrir le style IPA que j'aime tant. On a donc une bière bien houblonnée, portée sur les agrumes et les fruits…
Show more
Aroma
9
Appearance
5
Flavor
9
Mouthfeel
5
Overall
17",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
8,"felipeguzfa(45)
🇨🇴Bogota, Colombia
4.0July 27, 2021
Dorada casi con tono rojizo, no es clara pero tampoco tan turbia, espuma gruesa, bastante aromática, cítrico, frutas, Maracuya, mango, amarga, no tan carbonatada, un poco…
Show more
BOTTLE
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
9,"riggsfc61(1,533)
🇺🇸Franklin, United States
4.2July 14, 2021
Found out of bottle from Auchan in Bielsko-Biala, Poland. Pours a clear gold with heavy white foam.  Great hoppy aroma. Seemingly a nice blend of multiple hop varieties.…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
10,"riou(1)
4.8July 13, 2021
Mon IPA préférée...de loin
L amertume se mêle aux touches citronnees et un retour de fruit de la passion. Exquis vraiment !
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
11,"bigcat03(551)
🇺🇸Columbus, United States
3.1July 9, 2021
Can to a shaker glass. Cloudy gold with a small white head. Aroma is grass, pine, orange. Initial taste is pine, citrus. Fades to the same. Smooth medium body and just enough…
Show more
CAN
@ Hy-Vee Wine & Spirits - Columbus NE
Aroma
6
Appearance
2
Flavor
7
Mouthfeel
4
Overall
12",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
12,"charbrum(51)
2.9July 4, 2021
Mousse blanche peu fournie, carbonatation presque inexistante. Nez frais herbacé et citronné. En bouche amertume bien présente et confirmation du goût herbacé,…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",BrewDog Punk IPA (5.6%),BrewDog Punk IPA (5.6%)
