,맥주정보,검색이름,맥주이름
0,"franclh(4,072)
🇳🇱Dedemsvaart, Netherlands
4.0August 15, 2021
Fles 33cl thuis. Bitter, hoppig, grassig, citrus, tropisch fruit, malttonen, licht droog. (14-8-2021).
BOTTLE
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",Goose Island Goose IPA,Goose Island Goose IPA
1,"Peter_L(1,707)
🇸🇪Sweden
3.0August 13, 2021
Gyllengul klar vätska med fingerstjockt vitt skum. Aromer av säd och blommig rabatt. Stabil men tunn maltbas som möter en rejäl och välbalanserad beska. Lätt värmande och…
Show more
BOTTLE
@ Ölstudion Nordstan
Aroma
6
Appearance
2
Flavor
6
Mouthfeel
3
Overall
13",Goose Island Goose IPA,Goose Island Goose IPA
2,"hauxe(2,844)
🇩🇪Butzbach, Germany
3.3July 25, 2021
Can thanks to Chris. Amber with a frothy, white head. Aroma of overripe peaches, lychee, flowers. Taste is bitter with a dollop of lychee at the end. Medium bodied, moderate…
Show more
CAN
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
4
Overall
13",Goose Island Goose IPA,Goose Island Goose IPA
3,"PellicleMeister11(320)
🇮🇹Torino, Italy
3.7July 18, 2021
Bevuta alla spina.
Aroma con forte presenza di luppolo a un po' di tropicale.
Bella schiuma persistente un po'ba pezzettoni. Colore…
Show more
TAP
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
3
Overall
15",Goose Island Goose IPA,Goose Island Goose IPA
4,"christiancastor(102)
3.3July 8, 2021
Högt fluffigt skum. Klart bärstensfärgad. Svag doft med humle, malt, en hint av bränt bröd? Mellanfyllig, något söt torkad frukt, något brödig, lite sälta. Tydlig beska
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
11",Goose Island Goose IPA,Goose Island Goose IPA
5,"Syfher(1,158)
🇧🇪Brussels, Belgium
3.1July 7, 2021
Bottle of 33cl, in a Trappist glass; from the fridge. Drinked @home…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
12",Goose Island Goose IPA,Goose Island Goose IPA
6,"solar(102)
3.2June 23, 2021
Full mouth feel, decent hop profile, frothy head, pine bite, a bit of citrus, not spectacular but worth trying from Goose Island.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Goose Island Goose IPA,Goose Island Goose IPA
7,"DejanSt(1,953)
🇸🇰Trencin, Slovakia
3.0May 22, 2021
Plechovka z americanbeer. Chmelova mierne horka vona. Jantarova farba. Chut horkasta mierne drsna mierne kovova az stiplava.
CAN
@ Americanbeer.eu - Webshop
Aroma
7
Appearance
4
Flavor
6
Mouthfeel
3
Overall
10",Goose Island Goose IPA,Goose Island Goose IPA
8,"Jorn69(5,487)
🇸🇪Ängelholm, Sweden
3.4May 8, 2021
@ Havregatan 20210507. Bottle (355 ml ) from Systembolaget. Hoppy, fruity, grassy and citrusy with grapefruit, mid sweet, medium body with a watery to oily…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Goose Island Goose IPA,Goose Island Goose IPA
9,"Tasche39(1,088)
🇪🇸Spain
3.7May 7, 2021
Cerveza de estilo Indian Pale Ale, muy correcta, buena aroma y sabor. Compensada sin florituras.
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",Goose Island Goose IPA,Goose Island Goose IPA
10,"JDsz5(460)
3.6April 28, 2021
Aroma 7. Appearance 5. Taste 7. Palate 3. Overall 14. Grapefruit and bitter hops aroma. Fruity, pine, malt, and bitter taste. Dry aftertaste.
BOTTLE
Aroma
7
Appearance
5
Flavor
7
Mouthfeel
3
Overall
14",Goose Island Goose IPA,Goose Island Goose IPA
11,"DraftPupil66(326)
3.7April 26, 2021
355ml bottle from local store. Pours slighty dark orangish golden, almost perfectly clear with some soapy white foam on top and moderate lacing. Aroma is mainly piney,…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
18",Goose Island Goose IPA,Goose Island Goose IPA
