,맥주정보,검색이름,맥주이름
0,"stantheman(1,968)
🇨🇦Canada
2.9December 6, 2020
A small bottle from Legacy Liquor in Vancouver.
A black beer with modest white head, roasted malt nose, roasted malt palate. An acceptable run o’ the mill dark lager.
BOTTLE
@ Legacy Liquor Store
Aroma
5
Appearance
5
Flavor
6
Mouthfeel
3
Overall
10",Asahi Super Dry Black,Asahi Super Dry Black
1,"TomHendriksen(4,646)
🇳🇱Netherlands
2.6June 2, 2020
Blik geprobeerd op vakantie. Het is een donkerbruin bier met een wat rode gloed en een stevig beige schuim. Het heeft een moutige geur. De smaak is moutig, licht bitter en wat…
Show more
CAN
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Asahi Super Dry Black,Asahi Super Dry Black
2,"fellers(30)
🇦🇺Canberra, Australia
3.3February 7, 2020
Maybe the most accessible dark lager on the market. Price trends a little too high for what I think it's worth but tastes appropriately dark and appearance is equally dark.…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
11",Asahi Super Dry Black,Asahi Super Dry Black
3,"mkel07(9,345)
🇦🇺Brisbane, Australia
3.7February 6, 2020
Beer Number From Brewery: 3

Container Type: Bottle…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
3
Overall
16",Asahi Super Dry Black,Asahi Super Dry Black
4,"craigeroo(60)
2.2October 6, 2019
Pours: very dark caramel. Not a lot of head at all carbonation: very light
Nose: very mild chocolate and caramel on the,…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Asahi Super Dry Black,Asahi Super Dry Black
5,"Inbreak(9,705)
🇳🇴Loddefjord, Norway
2.2August 22, 2019
22.08.2019, 0,35l can @ hotel room at Narita Airport:

Nice bubbly-creamy mediumlasting head. Aroma is slightly…
Show more
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
2
Overall
7",Asahi Super Dry Black,Asahi Super Dry Black
6,"jgb9348(9,000)
🇺🇸Arlington (Pentagon City), United States
3.5August 6, 2019
Deep dark brown coloured body that does look almost black, all with a very nice, strong two to three centimetre tall tan head. Aroma of roasted malt, nuts, oatmeal, prunes and a…
Show more
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Asahi Super Dry Black,Asahi Super Dry Black
7,"rja(852)
🇳🇱BREDA, Netherlands
2.9August 3, 2019
The beer is called Schwarzbier, but its not like the German Schwarzbier. With the chocolate and coffee hints, the beer tends to a Porter. Nice and drinkable.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
10",Asahi Super Dry Black,Asahi Super Dry Black
8,"DraftChecker11(22)
🇦🇺Sydney, Australia
4.4June 26, 2019
Honestly one of the best tasting dark beers I have ever had. On its say definitely rivals Guiness for taste
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Asahi Super Dry Black,Asahi Super Dry Black
9,"crossovert(16,930)
🇺🇸Chicago, United States
2.4December 11, 2018
334ml embossed bottle. Pours a cola color, light tan head. Aroma is metallic raisin. Flavor is bready, light roast, relatively inoffensive, some raisin. Thin and watery palate.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
8
1",Asahi Super Dry Black,Asahi Super Dry Black
10,"tp35282(1,489)
🇦🇺Sydney, Australia
2.8October 11, 2018
Bottle. Unattractive bread aroma. Sweet malts with no roastiness to reign it in or give it any interest. Will use the next one to cook beef ribs in.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
9",Asahi Super Dry Black,Asahi Super Dry Black
11,"HighSparkDiesel(634)
🇹🇼Taipei City, Taiwan
2.6October 7, 2018
A can from Welcome in Muzha. Aroma: sour. Appearance: opaque cola, minimal head. Palate: light-bodied and rather thin, predominantly bitter finish. Taste: medium bitter,…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Asahi Super Dry Black,Asahi Super Dry Black
12,"daydesiang(119)
🇲🇾Malaysia
2.1September 17, 2018
Nose: some roast malt, some caramel, very little coffee. Basically a very light dark beer.…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
10",Asahi Super Dry Black,Asahi Super Dry Black
13,"Cimbasso(1,803)
🇬🇧London, England
2.3August 1, 2018
Sampled on draught at a Japanese restaurant in Taipei. Near black with a beige head. Very light with little flavour. Some carbonation and extremely slight bitterness. It’s amazing th…
Show more
Aroma
3
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Asahi Super Dry Black,Asahi Super Dry Black
14,"EdKing(3,376)
🇬🇧London, England
2.9July 28, 2018
Can from Japanese supermarket. Very dark brown beer with some clarity. Nose is light roasted malt, light burnt, light chocolate, light coffee, barley grain malt, lager yeast, light…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
9",Asahi Super Dry Black,Asahi Super Dry Black
15,"danjs5(413)
🇦🇺Australia
3.0June 28, 2018
Dark beer, light taste. Almost black.in colour with a thin head. Light sweet aroma. Dry and drinkable. More interest than lager. Reasonable.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
2
Overall
12",Asahi Super Dry Black,Asahi Super Dry Black
16,"Tomek2321(467)
🇵🇱Poland
3.1June 11, 2018
Ocena na podstawie wspomnień z degustacji na potrzeby usupełniania profilu.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Asahi Super Dry Black,Asahi Super Dry Black
17,"Slipstream(3,350)
🇺🇸United States
2.2May 23, 2018
On tap at Asahi tower in Tokyo. Light, dry dark beer. Called extra cold for some reason.  Lots of carbonation provides most of the excitement.
Aroma
3
Appearance
5
Flavor
4
Mouthfeel
3
Overall
7",Asahi Super Dry Black,Asahi Super Dry Black
18,"chinchill(6,213)
🇺🇸United States
3.4May 18, 2018
350 ml can in Japan on Yakushima Island. 
Pours with a very dark brown body.…
Show more
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Asahi Super Dry Black,Asahi Super Dry Black
19,"Lore(4,896)
🇭🇺Budapest, Hungary
2.3May 7, 2018
dark brown colour, moderate sized beige head; aroma of unripe plum, berriess and slight apple, toasted rye bread notes, and some minimal burnt notes;taste is also…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Asahi Super Dry Black,Asahi Super Dry Black
20,"Capa(4,051)
🇯🇵Japan
3.1April 20, 2018
Near black with a thin tan head. A bit of sweet cocoa, caramel malt, light vanilla cream, light toffee. Medium but light body. Finish is sweet and then dry. Not so bad.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Asahi Super Dry Black,Asahi Super Dry Black
21,"Cavie(5,822)
🇺🇸Arlington, United States
3.8April 8, 2018
BTBF 2018. Dark brown color. Tan head. Dry malty aroma. Grains with low chocolate notes. Sweet malt flavor. Low grains with an easy finish. Fairly smooth.
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
15",Asahi Super Dry Black,Asahi Super Dry Black
22,"PubStein5(1)
🇯🇵Nara-city, Japan
1.8February 16, 2018
Not so strong 
As everybody says…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
5",Asahi Super Dry Black,Asahi Super Dry Black
23,"flying_pig(2,570)
🇮🇪Ireland
3.4November 13, 2017
334ml Bottle from Kujiraya, Shibuya, Tokyo (¥450):…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Asahi Super Dry Black,Asahi Super Dry Black
24,"MBlessing(4,019)
🇩🇪Württemberg, Germany
2.1November 2, 2017
Schwarzes Bier schaum Ok, kaum Geruch etwas malz, sehr wässriger Geschmack etwas malz leichte röstnoten süß, ne brauch ich nicht
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Asahi Super Dry Black,Asahi Super Dry Black
25,"DrNosha(6,398)
🇩🇪Württemberg, Germany
2.2November 2, 2017
0,33lDose auf Guam. Unser letztes Bier hier? Schwarzes Bier. Brauner Schaum. Wenig Aroma. Malz, Melasse, Karamell. Geschmack etwas Kork und Holz, dann verbrannter…
Show more
Aroma
4
Appearance
4
Flavor
3
Mouthfeel
2
Overall
9",Asahi Super Dry Black,Asahi Super Dry Black
26,"tiong(13,150)
🇫🇮Espoo, Finland
3.0October 4, 2017
Draught @ Mount Takao Beer Mount, Tokyo. Okay, slightly sweetish and earthy dark lager with hints of roastiness.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Asahi Super Dry Black,Asahi Super Dry Black
27,"mile(4,762)
🇫🇮Helsinki, Finland
2.6September 18, 2017
Can. Very dark brown, small to average and mostly diminishing light brown head. Light to moderate, malty lightly sweetish, faint caramel and hoppyness. Body is light to…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
2
Overall
10",Asahi Super Dry Black,Asahi Super Dry Black
28,"GuideDogSaint(2,665)
🇨🇳Xiamen, China
2.9September 17, 2017
500ml mostly blue can from Metro, Xiamen. Pours black with thin off white head. Aroma of roast malt. Sweetish taste.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Asahi Super Dry Black,Asahi Super Dry Black
