,맥주정보,검색이름,맥주이름
0,"schweinhund(75)
🇺🇸Mt. Pleasant, United States
2.9January 10, 2021
12 ounce can. Mild aroma and disappearing head. Refreshing crisp mouth feel and mild malt taste with mild hop balance. Good thirst quencher! Prosit!
@ Timers Beverage Center
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Goose Island Summertime,Goose Island Summertime
1,"riggsfc61(1,533)
🇺🇸Franklin, United States
2.8November 27, 2020
Found out of bottle from a friend.  Pous a faint hazy yellow with quick foam. Very nuch a summer beer. Light and refreshing. More for quantities on a hot day.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Goose Island Summertime,Goose Island Summertime
2,"z87(2,931)
🇨🇿Frydek-Mistek, Czech Republic
3.4November 1, 2020
Jeden z nejlepších kolschu které jsem kdy ochutnal. Ale chápu že mnozí Američané toto neocení. Plechovkove zakoupené na internetovém obchodu americanbeer.cz
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Goose Island Summertime,Goose Island Summertime
3,"bigcat03(551)
🇺🇸Columbus, United States
2.5May 31, 2020
Can poured into a shaker glass. Straw yellow with a small, fizzy white head. Aroma is malty and sweet. Initial taste is clean, crisp, sweet. High carbonation and a light body. It's…
Show more
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",Goose Island Summertime,Goose Island Summertime
4,"pkbites(1,338)
🇺🇸Milwaukee, United States
3.0May 19, 2020
Light amber pour. Very bready and yeasty aroma and flavor. Rather chewy for this style. Not bad but not very typical. Can.
CAN
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
10",Goose Island Summertime,Goose Island Summertime
5,"beerbomb(257)
🇺🇸United States
1.9April 1, 2020
basically  a macro kolsch - flabby and sweet-not much definition-hop bitterness but not much flavor-heavier cloying palate---aroma ok - doughy and crackery, caramel - earthy…
Show more
Aroma
5
Appearance
3
Flavor
3
Mouthfeel
2
Overall
6",Goose Island Summertime,Goose Island Summertime
6,"pdog555(1,350)
🇺🇸United States
2.7November 5, 2019
Pours amber with a thin white head. Aroma of weak bread malt. Taste has bread notes, amber malt with some herbal hints. Palate has floral hops, lingering sweetness.…
Show more
Aroma
4
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Goose Island Summertime,Goose Island Summertime
7,"climberbob(767)
🇺🇸United States
3.6September 29, 2019
Bottle into tall glass. Looks a touch amber for a true kolsch. Thin head. Bready aroma and taste. Malt dominant. Grains and mild hop. Decent beer but not a typical kolsch
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Goose Island Summertime,Goose Island Summertime
8,"2OLD4BS(885)
🇺🇸west windsor, United States
3.0August 16, 2019
Light crisp clean fruit flavor with bitter finish.  I am surprised that this is a German style based beer.  The German beers I have had are more robust with stronger personality.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
3
Overall
18",Goose Island Summertime,Goose Island Summertime
9,"Bif(2,924)
🇺🇸St. Charles, United States
3.4July 23, 2019
On tap. Pours a clear golden color with a fair head. Aroma of citrus, light malt sweetness and grain. Taste of citrus, grain with a trace of malt sweetness. Some bitterness and a…
Show more
TAP
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Goose Island Summertime,Goose Island Summertime
10,"Finhead(2,247)
🇺🇸OFallon, United States
3.6June 30, 2019
Clear light gold pour with a white head.  The aroma has light grain and earthy notes.  It has a light crisp body with lively carbonation.  The taste is mildly bitter and refreshing.
BOTTLE
Aroma
7
Appearance
3
Flavor
8
Mouthfeel
4
Overall
14",Goose Island Summertime,Goose Island Summertime
11,"hogan873(547)
🇺🇸Joliet, United States
3.2June 24, 2019
Not bad.  Nice for a summer brew.  Light and crisp with a bit of hops at the end.  Recommend for a hot summer day by the pool.
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Goose Island Summertime,Goose Island Summertime
12,"Kleg(1,888)
🇺🇸The Beach, United States
2.7May 24, 2019
Bottle. Pours a crystal clear light gold color with a small fizzy white head and poor retention. No lacing. Crisp, pilsner-like mouthfeel. Tastes like a pilsner too, except less sharp and…
Show more
BOTTLE
Aroma
3
Appearance
2
Flavor
7
Mouthfeel
3
Overall
12",Goose Island Summertime,Goose Island Summertime
13,"Bikegary(44)
🇺🇸United States
3.6April 16, 2018
No aroma but did expect any or much. White head that disappeared instantly. Clean crisp flavor that I expect from a Kölsch. Deep yellow color which is nice. Medium mouth fee…
Show more
Aroma
2
Appearance
4
Flavor
7
Mouthfeel
3
Overall
20",Goose Island Summertime,Goose Island Summertime
14,"thekateperhaps(14)
3.8July 27, 2017
Great beer to drink in the summertime if you're looking for a refreshing break in the heat
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Goose Island Summertime,Goose Island Summertime
15,"cgams16(5)
4.0June 25, 2017
Great summer time beer, very smooth and the taste is exceptional. Would definitely have at a summer BBQ.…
Show more
Aroma
7
Appearance
5
Flavor
8
Mouthfeel
4
Overall
16",Goose Island Summertime,Goose Island Summertime
16,"ads135(6,948)
🇺🇸Omaha, United States
3.2June 15, 2017
Not a great beer, but its a solid summer brew. Lemon and grass and a mellow hoppy body.
Aroma
5
Appearance
5
Flavor
6
Mouthfeel
4
Overall
12",Goose Island Summertime,Goose Island Summertime
17,"Bacchus66(2,142)
🇺🇸United States
3.0June 4, 2017
From tap. Bright clear yellow with a foamy white head. Not much going on with the nose but flavors are fresh citrus, grass, malt to round out. Simple, clean and refreshing.
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
3
Overall
14",Goose Island Summertime,Goose Island Summertime
18,"onceblind(16,735)
🇺🇸Denver, United States
3.3June 1, 2017
Clear light golden with a thick white foamy top. Lovely bready grainy nose thats lightly floral hoppy with a kiss of honey. Smooth crisp flavor with a smooth honeyed semisweet…
Show more
Aroma
6
Appearance
5
Flavor
6
Mouthfeel
4
Overall
12",Goose Island Summertime,Goose Island Summertime
19,"meccahh69lol(366)
🇺🇸New Haven, United States
3.0May 24, 2017
Pours piss yellow with an absence of aroma and a smooth, unremarkable flavor. It is a refreshing hot weather beer nothing more, nothing less. Good for cuddling in the corner…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Goose Island Summertime,Goose Island Summertime
20,"tapefuzz(2,090)
🇺🇸United States
2.3May 19, 2017
12oz bottle. Pours gold with a medium white head. Aroma is grass. Taste is grass and some grain. Light body. Moderate carbonation. Not really bitter or crisp enough to be a decent…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Goose Island Summertime,Goose Island Summertime
21,"OsuStu(490)
3.0May 19, 2017
12 oz bottle. Gold color with a white head. Aromas of hay, bubble gum, lemon, and a little sweet fruit. Flavors of grass, slightly spicy, sugary malts. Light body, easy drinking.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Goose Island Summertime,Goose Island Summertime
22,"limbonicartbeer(134)
2.7April 11, 2017
Cerveza color amarillo claro. Corona de espuma pequeña de baja retención. Aroma a granos y ligeramente a pasto. Al paladar consistencia ligera, muy refrescante, con notas a…
Show more
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
3
Overall
14",Goose Island Summertime,Goose Island Summertime
23,"MBlessing(4,019)
🇩🇪Württemberg, Germany
3.4April 1, 2017
Goldgelb schaum ok, im geruch Getreide leicht citrus, recht frischer Geschmack etwas fruchtig Getreide herb saurer Abgang
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
14",Goose Island Summertime,Goose Island Summertime
24,"Cimbasso(1,803)
🇬🇧London, England
3.2September 24, 2016
Sampled from a bottle. A clear light gold with a good white head. Clean and fresh with a taste of light malts with some grassiness. Dryish finish. A pleasant summer beer, and not…
Show more
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
13",Goose Island Summertime,Goose Island Summertime
25,"Hoppy_Luke(2,473)
🇵🇱Poznań, Poland
3.8September 15, 2016
Kölsch nie jest stylem, który znam zbyt dobrze... Każda okazja, żeby go spróbować, jest więc dobra! Kolor złoty, piwo klarowne. Piana biała, ale niezbyt obfita. Aromat chlebowy,…
Show more
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
4
Overall
15",Goose Island Summertime,Goose Island Summertime
26,"BrewBoxer(2,752)
🇺🇸New York, United States
3.1August 18, 2016
Bottle. Pours a light yellow color. Easy drinking smooth easy session beer. I'd have this at a BBQ or a summer game…
Show more
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
11",Goose Island Summertime,Goose Island Summertime
