,맥주정보,검색이름,맥주이름
0,"jmgreenuk(15,362)
🇲🇾Kuala Lumpur, Malaysia
3.3August 7, 2021
330ml bottle. Poured a hazy medium to light amber with a short-lived frothy white head. The aroma is grainy malt, big yeast, banana, some citrus notes. The flavour is moderate…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
13",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
1,"jhsnitz1(1,127)
🇺🇸Pendleton, United States
2.3July 19, 2021
Cloudy pale yellow.  Taste is a little creamy and sweet with a crisp, slightly bitter finish.
BOTTLE
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
2,"After.dawn(43)
🇰🇷Suwon, South Korea
2.2August 30, 2021
풍미자체는 무난무난한 에일이며 오바마 맥주로 유명합니다.

이름이 구스아일랜드312인 이유는 시카고 지역번호가 312…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
3,"ITFCfan(556)
🇬🇧Ipswich, England
3.0April 3, 2021
02/04/21 - Bottle whilst watching the football. Poured prior to kick off with a high amount of carbonation. Aroma of wheat, straw and citrus. By the time Ipswich had scored 2…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
4,"SilkTork(7,042)
🇬🇧Southampton, United Kingdom, England
2.6March 24, 2021
Lockdown March 2021. Small brown bottle, no sediment, from a BeerHawk UK box. Gentle flavours. Lagerish, but drinkable. It's OK. [2.6]…
Show more
BOTTLE
@ Beer Hawk
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
5,"JDsz5(460)
2.9March 4, 2021
Aroma 7. Appearance 3. Taste 5. Palate 2. Overall 12. Wheat, sweet citrus fruit, and yeast aroma. High carbonation. Malt and wheat taste, some spices, honey, citrus fruit, and a hint…
Show more
Aroma
7
Appearance
3
Flavor
5
Mouthfeel
2
Overall
12",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
6,"Jerseyislandbeer(3,349)
🇯🇪Jersey
3.1February 11, 2021
Old rating from 12-05-16 - 355ml bottle, a gift from a friend who visited Vegas. Pours a cloudy yellow colour with a small white head. Aromas of yeast & wheat and faintly of apples…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
7,"DaridoPL(340)
🇪🇸Spain
3.3February 1, 2021
Aroma agradable a cítrico y cereal, color amarillo claro, bastante transparente, sin cuerpo, acuoso, y la espuma desaparece en pocos segundos. Parece pis.…
Show more
BOTTLE
Aroma
7
Appearance
1
Flavor
7
Mouthfeel
4
Overall
14",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
8,"Syfher(1,158)
🇧🇪Brussels, Belgium
2.8January 26, 2021
Old note, for counting purpose :

Bottle of 355ml, rinked in a Tulip glass, from the…
Show more
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
9,"dragnet101(1,909)
🇬🇧Birmingham, England
2.6December 21, 2020
355ml can. Hazy gold, small white head, little retention. Aroma is wheaty, floral, sweetness. Taste is a little thin, but getting wheat, some yeast, light citrus. High carbonation. It'…
Show more
CAN
@ Home Bargains (T.J Morris Ltd), Nationwide
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
11",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
10,"jerey(90)
🇫🇷Brest, France
3.2December 6, 2020
Blond légèrement trouble. Peu de mousse. Arômes : agrume, citron, floral, froment, légère amertume. Recette étonnante et équilibrée.
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
4
Overall
16",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
11,"melush(10,469)
🇪🇸Spain
2.8December 6, 2020
35,5cl Can @ Saveur-Biere, Fretin, France.
Golden colour with a thin white head.
Aroma is malt, hints of wheat and citrus.…
Show more
CAN
@ Saveur-Biere.com
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
12,"wilzwert(1,122)
🇫🇷Lille, France
2.2October 25, 2020
Bière 33 cl achetée chez Saveur Bière, bue pendant un week-end à center parcs. Robe blonde pale, limpide, fine mousse blanche de moyenne tenue. Nez léger, malté, très…
Show more
Aroma
5
Appearance
3
Flavor
3
Mouthfeel
2
Overall
9",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
13,"cooling(331)
🇫🇷Lille, France
1.0February 8, 2021
Bière achetée dans une box de Saveur Bière. Que dire à part que c'est une bière insipide et sans intérêt ?
BOTTLE
@ Saveur-Biere.com
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
14,"Inoven(2,432)
🇳🇱Oirschot, Netherlands
3.3September 28, 2020
Flesje gedronken bij EenJ. Goudgeel troebel bier met weinig schuim. Aroma is moutig. Smaak is moutig en ietsje fruitig. Nasmaak is iets kruidig.
BOTTLE
Aroma
6
Appearance
2
Flavor
7
Mouthfeel
4
Overall
14",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
15,"crajun(1,478)
🇺🇸United States
2.7September 18, 2020
bottle to glass; surprised this was a new rate for me.  light yellow.  straw aroma.  a little soapy actually.  seems a little all over the place.  not a refreshing brew so...pass on this one.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
4
Overall
8",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
16,"rotaman14(1,785)
🇵🇱Bielsko-Biala, Poland
3.4September 13, 2020
Can. Banana aroma. Light bitter taste. Weizen flavor. Well carbonated and creamy.
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
4
Overall
14",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
17,"The Etruscan(844)
🇮🇹Tuscany, Italy
2.5August 16, 2020
Foamy white head. Golden colour. Aroma is malty with bread and biscuits and light fruity (plumes). Flavor is malty too with bread and light fruity (plumes) notes, ending in a malty…
Show more
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
18,"jwil(112)
🇺🇸Hatboro, United States
3.1August 8, 2020
Bright and a bit of citrus on the nose.  Minimal haziness on the pour for a wheat.  Taste is like the nose.  Bright, slight hops but hardly bitter.  Clean and smooth.  Not bad.
CAN
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
3
Overall
15",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
19,"brownaler(1,010)
🇺🇸Alexandria, United States
2.7July 21, 2020
Minimal straw body with a bit of cereal within and slightly grassy finish that is dry.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
20,"rayaron(5,557)
🇮🇱Kfar Saba, Israel
3.1June 13, 2020
Can. Clear golden-yellow with white head. Sweetish aroma with notes of wheat, candy, some spiciness, honey, ripe fruits. The flavor is sweet and mild bitter with notes of…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
21,"zvsn(6,311)
🇮🇱Israel
2.6June 2, 2020
Can. Hazy yellow, bubbly head. Floral, soapy aromas. Light sweetness with low bitterness, vegetal, floral, quite bland. Medium bodied, watery.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
22,"JFGrind(2,287)
🇺🇸Glenside, United States
2.7May 31, 2020
Summer of 2005 trip to Chicago every bar I stopped in seemed to have 312 on draft. 15 years later finally tried it via a mixed 15 pack.  Standard wheat beer, hazy, light bodied,…
Show more
CAN
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
2
Overall
12",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
23,"PellicleLove50(2)
4.3May 24, 2020
Si me gustó, el sabor está muy rico, no está amarga. Es ligera, 
Para las cervezas de trigo esta bien,
BOTTLE
Aroma
8
Appearance
4
Flavor
10
Mouthfeel
4
Overall
17",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
24,"CiderTasty49(3)
3.1May 11, 2020
Ale liviana y refrescante, para nada amarga cosa que me agrada bastante en cuanto a sabor pero muy plana, un poco aguada en comparación con otras pero cumplidora
BOTTLE
Aroma
3
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
25,"RONCOD(322)
🇺🇸Uledi, United States
3.1May 8, 2020
Pours a hazy yellow color with a thin white head. There was a grassy aroma and the taste was kind of spicy with some malty notes. A nice wheat ale that I would drink again.
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
26,"simontomlinson(4,075)
🇬🇧England
2.4April 27, 2020
Thin tight white head stayed on an overly carbonated pale golden body.
Pale malt & cereal aroma.…
Show more
Aroma
6
Appearance
2
Flavor
3
Mouthfeel
2
Overall
11",Goose Island 312 Urban Wheat Ale,Goose Island 312 Urban Wheat Ale
