,맥주정보,검색이름,맥주이름
0,"mkcmagico(1,052)
🇭🇺Mezokövesd, Hungary
4.1August 31, 2021
0,33 bottle. Az üveg és címke klasszikus, a ser színe közepes arany, szűrt,  habja fehér, átlagos. Illata gyümölcs, főleg narancs, barack, nem túl intenzív. Az íz: IPA . Keserű, komló…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
5
Overall
17",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
1,"mbos4115(154)
2.2August 21, 2021
Amber, minimum foam, almost none

Sweet malt, barf, wet floor, pine, no hops at all.…
Show more
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
2,"BarrelMonger107(263)
🇬🇷Greece
3.8August 20, 2021
The aroma is very pleasand and give you many tropical fruits. The taste is ultra smooth and has bitter/ sour direction. Many fruits there. Grapefruits, Mango, Orange ect. The…
Show more
Aroma
8
Appearance
3
Flavor
7
Mouthfeel
4
Overall
16",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
3,"RONCOD(322)
🇺🇸Uledi, United States
3.3August 11, 2021
Pours a clear golden yellow with a medium white head. Some floral notes. The flavor was a citrus, hoppy flavor with a mildly bitter finish. I could drink this beer again.
Aroma
4
Appearance
3
Flavor
7
Mouthfeel
3
Overall
16",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
4,"heutsie(403)
3.4August 8, 2021
Amberkleurig bier  met een gebroken witte schuimkraag. Tropische fruit Geuren en smaken. Ananas, grapefruit,  limoen en een vleugje caramel. Aangenaam bitter.
CASK
Aroma
8
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
5,"Jorn69(5,487)
🇸🇪Ängelholm, Sweden
3.7July 21, 2021
@ Röhälla 20210720. Can (330 ml) from Systembolaget.
Hoppy, fruity and caramely with grapefruit and pine, medium body with an oily texture.…
Show more
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
3
Overall
15",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
6,"MaltoseMuse60(28)
🇫🇷Nancy, France
4.5July 11, 2021
Elle fait partie des classiques concernant les IPA, et c'est mérité !
Robe blonde dorée, avec une très légère mousse. Bien sûr,…
Show more
Aroma
9
Appearance
5
Flavor
9
Mouthfeel
5
Overall
17",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
7,"AleGuru2(360)
🇳🇱Houten, Netherlands
3.7July 3, 2021
Goudkleurig bier met een stevige witte schuimkraag met fijne structuur. Geuren van citrus en een fruitige smaak met bittere afdronk. Redelijk 'cleane' IPA.
BOTTLE
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
15",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
8,"vinaugvic(123)
2.8July 2, 2021
Clear golden with a white head, moderate but with a good lacing and retention.
Aroma: Hops: Grapefruit, citrus, grass, passion fruit, orange.…
Show more
BOTTLE
Aroma
6
Appearance
4
Flavor
5
Mouthfeel
2
Overall
11",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
9,"Photogeny(102)
🇫🇷France
2.9July 1, 2021
Robe orange dorée, limpide, moyennement effervescente
Senteurs mangue, melon, agrumes et pins.
Première gorgée rafraichissante très portée sur le pin et le…
Show more
BOTTLE
Aroma
6
Appearance
2
Flavor
6
Mouthfeel
2
Overall
13",Lagunitas India Pale Ale (IPA),Lagunitas India Pale Ale (IPA)
