,맥주정보,검색이름,맥주이름
0,"MaltoseMuse60(28)
🇫🇷Nancy, France
4.5August 31, 2021
Oh yeaaah ! C'est ça qu'on veux ! Développons un peu quand même : Robe orangée, presque ambrée, avec une fine mousse blanche. Au nez et en bouche, on retrouve les…
Show more
Aroma
9
Appearance
5
Flavor
9
Mouthfeel
5
Overall
17",Lagunitas Maximus IPA,Lagunitas Maximus IPA
1,"Fisler(2,072)
🇩🇪Bamberg, Germany
3.1June 16, 2021
Schöne Kupferfarbe, Schaum passt, ordentliche Perlung. In der Nase Hopfen, im Trunk malzig, Karamell, alkoholisch, hinten bitter, okay.
Aroma
6
Appearance
4
Flavor
6
Mouthfeel
3
Overall
12",Lagunitas Maximus IPA,Lagunitas Maximus IPA
2,"yann28(1,067)
3.8February 1, 2021
Liquide orangé transparent avec mousse courte et persistante. Nez sucré typique DIPA. En bouche, c'est une attaque très légèrement fruité et miel d'acacias qui débouc…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lagunitas Maximus IPA,Lagunitas Maximus IPA
3,"cooling(331)
🇫🇷Lille, France
3.3January 30, 2021
Douche IPA trouvée chez Noz à vil prix, pas de notes d'agrumes mais une bière agréable à boire qui tire sur l'ambrée, une fine mousse qui reste présente, une amertum…
Show more
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lagunitas Maximus IPA,Lagunitas Maximus IPA
4,"wilzwert(1,122)
🇫🇷Lille, France
3.2January 30, 2021
Bière 33 cl trouvée chez Noz.nez riche et sucré, façon ambrée plus que IPA. Bouche ronde sur les fruits cuits. Belle amertume en fin de bouche. Une double IPA plutôt réussie.…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Lagunitas Maximus IPA,Lagunitas Maximus IPA
5,"ken1(4,070)
🇩🇰Aarhus, Denmark
3.5January 29, 2021
Aroma: Fruity hops with citrus and caramel. 
Flavour: Fruity dry bitter with fruity and malty sweetness and notes of grapefruit. Aftertaste is fruity bitter.…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
15",Lagunitas Maximus IPA,Lagunitas Maximus IPA
6,"PITOPIETHO(1,276)
🇵🇱Poland
3.9December 26, 2020
Oldskulowa ipa z wyraźna goryczka. Szlachetny smak, ziołowość przyjemna. Goryczka wysoka, akcenty słodowe lekko cytrusowe ale przede wszystkim żywiczna goryczka.
BOTTLE
Aroma
7
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",Lagunitas Maximus IPA,Lagunitas Maximus IPA
7,"dunkypix(53)
🇫🇷France
4.4December 4, 2020
Bière cuivré avec petite mousse persistante.
Odeurs de fruit tropical, 
Bouche sur l'agrume, le tropical, bonne dose d'amertume…
Show more
BOTTLE
Aroma
8
Appearance
4
Flavor
9
Mouthfeel
5
Overall
18",Lagunitas Maximus IPA,Lagunitas Maximus IPA
8,"coasternut(593)
🇺🇸VANCOUVER, United States
4.3October 3, 2020
This is a really good beer.  Just the right amount of hops to give it a good flavor without being overly bitter.  Good solid malt backbone to give it a nice malt taste.  I really like this…
Show more
BOTTLE
Aroma
9
Appearance
4
Flavor
9
Mouthfeel
4
Overall
17
1",Lagunitas Maximus IPA,Lagunitas Maximus IPA
9,"Gmku(305)
🇺🇸Baltimore, United States
4.0March 19, 2021
My first impression is that this tastes much drier than the label's 72 IBU would suggest. The hops are right up front and fresh without feeling overly stringent, balanced by a nice,…
Show more
BOTTLE
@ The Wine Source
Aroma
8
Appearance
4
Flavor
8
Mouthfeel
4
Overall
16",Lagunitas Maximus IPA,Lagunitas Maximus IPA
10,"Cuso(13,163)
🇸🇰Bratislava, Slovakia
4.0July 15, 2020
Tap a tap Richtar Jakub. Amber color with off-white head. Aroma of caramel, citrus hops. Taste, caramelly malty base followed by nice hoppy bitterness. Long hoppy bitter finish.…
Show more
TAP
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
4
Overall
17",Lagunitas Maximus IPA,Lagunitas Maximus IPA
11,"DejanSt(1,953)
🇸🇰Trencin, Slovakia
4.0July 15, 2020
V richtarovi. Vona krasna medova chmelova. Medova farba husta pena. Chut silna alkoholova horkasta medova. Na konci dlho ostava.
TAP
Aroma
9
Appearance
4
Flavor
8
Mouthfeel
4
Overall
15",Lagunitas Maximus IPA,Lagunitas Maximus IPA
12,"Rubin77(6,934)
🇧🇪Brussels, Belgium
3.9July 13, 2020
35,5cl bottle from Géant Casino hypermarket in Bazeilles in France.
F: medium, tan, good retention.…
Show more
BOTTLE
Aroma
8
Appearance
3
Flavor
8
Mouthfeel
4
Overall
16",Lagunitas Maximus IPA,Lagunitas Maximus IPA
13,"Teh47(8)
4.5June 28, 2020
Bitter, strong yet very balanced, if that makes sense at all. It’s quite rare to come accross these in my place but they are worth looking for. Definitely one of my favorite IPAs.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Lagunitas Maximus IPA,Lagunitas Maximus IPA
