,맥주정보,검색이름,맥주이름
0,"After.dawn(44)
🇰🇷Suwon, South Korea
0.5May 27, 2021
좋게 말해서 이것은 대한민국스타일 맥주이지, 사실상 이것은 맥주가 아닙니다.…
Show more
CAN
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Fitz Super Clear,Kloud Fitz Super Clear
1,"HighSparkDiesel(634)
🇹🇼Taipei City, Taiwan
1.6September 25, 2020
A small can from Chuan Lien down the road. Typical Korean macrobrew; plenty of rather sour vanilla, not disgusting, easy drinking.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
4",Fitz Super Clear,Kloud Fitz Super Clear
2,"futre7(350)
🇹🇼Taipei, Taiwan
1.8February 22, 2020
Tastes like most Korean lager. Like it is the lager from that grey can Lister carries around in Red Dwarf. ...Very generic and mild tasting. Carbonated and thirst quenching, yet…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
1
Overall
11",Fitz Super Clear,Kloud Fitz Super Clear
3,"Oakes(26,129)
🇨🇦Kelowna, Canada
1.7January 14, 2020
Almost orange amber colour. On the nose, maltish, on the palate more plasticy sort of phenol-accented malt stuff. Ok for industrial Korean swill.
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
8",Fitz Super Clear,Kloud Fitz Super Clear
4,"YantarCoast(3,479)
🇷🇺Moscow, Russia
1.5December 7, 2019
500ml can from TBS in Moscow. Pours clear gold with a medium-sized head that fizzes away in seconds. Aroma is sweet malt and paper. Taste is watery, cooked vegetables…
Show more
CAN
Aroma
3
Appearance
2
Flavor
2
Mouthfeel
2
Overall
6",Fitz Super Clear,Kloud Fitz Super Clear
5,"mkel07(9,345)
🇦🇺Brisbane, Australia
2.2September 17, 2019
Can from Charmy’s Food and Bottleshoo on 17 September 2019. This is my first beer from this South Korean brewery and it was pretty much what I expected. I have no illusions…
Show more
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Fitz Super Clear,Kloud Fitz Super Clear
6,"kiwianer(4,070)
🇳🇿Otorohanga, New Zealand
1.1February 13, 2019
The foamstability is low, bdy gold. The Aroma is malty, metal, old. Taste is malty, soft, metal.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
5",Fitz Super Clear,Kloud Fitz Super Clear
7,"Ferris(23,110)
🇨🇦Burnaby, Canada
2.5January 30, 2019
Sweet and papery. Clear gold with a small white head. Malty sweet and a papery finish.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Fitz Super Clear,Kloud Fitz Super Clear
8,"통통냥이코(6)
2.3January 28, 2019
가볍습니다. 너무 가벼워서 오히려 자리가 애매한 국산 타 맥주보다 특징이 뚜렷하네요. 국산 맥주중 가장 가볍게 즐기기 좋은 맥주입니다.
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Fitz Super Clear,Kloud Fitz Super Clear
9,"Bif(2,924)
🇺🇸St. Charles, United States
2.1January 6, 2019
Bottle. Pours a pale golden color with fizzy head and some lacing. Aroma of sweet malts, grain and dash of citrus. Taste of sweet malt, grain, adjunts and bit metallic. Nominal…
Show more
BOTTLE
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
8",Fitz Super Clear,Kloud Fitz Super Clear
10,"brewperman(31)
🇺🇸United States
1.5November 24, 2018
Ehhhh, I mean, it's pretty bad. Way over carbonated almost like tonic water with a dabble of rubbing alcohol. Still, it's pretty useful for blasting out spicy Korean food from your…
Show more
Aroma
3
Appearance
2
Flavor
1
Mouthfeel
2
Overall
7",Fitz Super Clear,Kloud Fitz Super Clear
11,"crossovert(16,930)
🇺🇸Chicago, United States
2.1November 4, 2018
640ml bottle as Kloud Super Clear. Pours a clear pale light gold, foamy white head that sticks, lots of active carb bubbles. Aroma is metallic with sweet maltiness. Flavor is…
Show more
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
2
Overall
9",Fitz Super Clear,Kloud Fitz Super Clear
12,"AllGrainChamp18(1)
5.0October 11, 2018
Delicious Korean goodness.…
Show more
Aroma
10
Appearance
5
Flavor
10
Mouthfeel
5
Overall
20",Fitz Super Clear,Kloud Fitz Super Clear
