,맥주정보,검색이름,맥주이름
0,"Grisza77(1,762)
🇵🇱Poznań, Poland
2.4May 11, 2021
Czerwone, klarowne piwo o całkiem obfitej pianie, która zdobi szkło i pozostaje do końca w formie warstewki na powierzchni. Aromat nikły. W smaku lekko kwaskowe i lekk…
Show more
BOTTLE
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
2
Overall
9",Desperados Red,Desperados Red
1,"DocuDrinks(1,467)
🇱🇻Riga, Latvia
2.3February 21, 2021
Rating this as a beer cocktail and not comparing to proper beer.
Smell- weak, acidic, bit chemical, soft drinik.…
Show more
CAN
@ Vynoteka - Jomas
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Desperados Red,Desperados Red
2,"czgr(1,445)
🇵🇱Opole, Poland
2.1January 26, 2021
Pite jakiś czas temu. Ocena w celu uzupełnienia profilu. 
https://www.instagram.com/czgr_
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados Red,Desperados Red
3,"coil(682)
🇬🇧England
1.6October 29, 2020
400ml bottle, from an off licence. Red colour + white head. Sweet artificial guarana, cheap tequila, artificial sweetness, cherry Haribos, medicinal, bit sour, some weird almost…
Show more
Aroma
4
Appearance
1
Flavor
3
Mouthfeel
2
Overall
6",Desperados Red,Desperados Red
4,"lkowalkowski(1,382)
🇵🇱Poland
2.5May 7, 2020
Czerwonej barwy, klarowne.
Piana słaba.
W aromacie owocowe.…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",Desperados Red,Desperados Red
5,"VDuquerroux(4,200)
🇫🇷Airvault, Haut-Poitou, France
1.5April 28, 2020
Saturday, April 25, 2020. Can, 50cL. 5.9%. Purchase (""Intermarché"", Airvault (79), FR). Home. #Calisky en galère # solidaire #french admin :) episode (1/3). A sparkling…
Show more
CAN
Aroma
3
Appearance
4
Flavor
2
Mouthfeel
2
Overall
4",Desperados Red,Desperados Red
6,"Grumbo(13,784)
🇬🇧Ipswich, England
2.0April 12, 2020
11/4/2020. Don't know how we got this, it's been sitting in the fridge quite a while. Thought I'd open it up as it's taking up valuable space. Poured amber red with a bubbly white…
Show more
BOTTLE
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
6",Desperados Red,Desperados Red
7,"tonigranota(282)
2.0January 28, 2020
Not a bad taste but for sure it has a lot lf sugar and additives, not a real beer.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados Red,Desperados Red
8,"mithe(2,820)
🇨🇿Opava & Brno, Czech Republic
2.1January 27, 2020
(bottle 0,33l from Levné Potraviny Brno) Overall: Exotic fruity lemonade.
 Aroma: Light sweet, exotic fruity, artificial.…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Desperados Red,Desperados Red
9,"BeerForever54(17)
2.5December 23, 2019
Sporo było wypitego piwa swojego czasu. historyczna opinia i ocena z pamięci.
BOTTLE
Aroma
6
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Desperados Red,Desperados Red
10,"TomHendriksen(4,646)
🇳🇱Netherlands
2.7July 10, 2019
Geprobeerd met LiekevdV. Het is een helder rood bier met een dun schuim. Het heeft een zoete geur. De smaak is zoet, chemisch en Tequila achtig.
BOTTLE
Aroma
7
Appearance
2
Flavor
6
Mouthfeel
2
Overall
10",Desperados Red,Desperados Red
11,"maciejgmaciej(2,455)
🇵🇱Poland
2.4May 28, 2019
Dopóki zimne to taki spoko napój, nieco za słodki, ale nie taki zły. Po ociepleniu zły. Wg mnie lepszy od niektórych lagerów, mimo że nie do końca to jest piwo w ogóle.
BOTTLE
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Desperados Red,Desperados Red
12,"CalumScotland(348)
🇬🇧Hamilton, Scotland
1.7April 16, 2019
good beer has in bottle would buy again had cold poured into glass good taste nice appearence
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Desperados Red,Desperados Red
13,"biilz(1,446)
🇪🇸Spain
2.7January 10, 2019
Аромат пряный, похож на бруснику или калину, легкая травянистость. Цвет красный, пена белая, средняя по размеру, шипит как Шнапс. Вкус странный, слегка…
Show more
BOTTLE
Aroma
7
Appearance
4
Flavor
5
Mouthfeel
2
Overall
9",Desperados Red,Desperados Red
14,"koorchuck(3,028)
🇵🇱Nacpolsk, Poland
1.9December 12, 2018
Ocena wystawiona na podstawie wspomnień z degustacji w ramach uzupełnienia profilu.
BOTTLE
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
3
Overall
6",Desperados Red,Desperados Red
15,"FlightLees22(1,553)
🇳🇱Groningen, Netherlands
0.7October 23, 2018
Zoet van smaak met veel bessen. De link naar bier en Desperados is niet meer te vinden. -backlog de BierApp-
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
3",Desperados Red,Desperados Red
16,"ciupakabra(1,110)
🇵🇱Poland
1.9August 17, 2018
Kolor: Różowo-rubinowy, klarowny. Piana: Biała, dość obfita, drobnopęcherzykowa, szybko redukuje się do pierścienia. Zapach: Słodki, czerwone owoce, ale bardziej jak jakaś…
Show more
Aroma
3
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Desperados Red,Desperados Red
17,"PilsnerDoctor32(2,077)
🇪🇸madrid, Spain
2.0August 3, 2018
Botella 0,33l Rojiza,espuma rosada,fina,moderada,poca resistencia.Aroma frutal dominante.Sabor frutal,dulce,alcohol.Regular
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
1
Overall
7",Desperados Red,Desperados Red
18,"MaltMuse114(81)
🇵🇱Poland
1.5July 2, 2018
Czuć drożdżowego trzcinowe aromaty z cachacy, alkoholowe, słodowe, czuć wiśniowo teuskawkowy sztuczny aromat. Dość mocno słodkie jak i kwasowe jednocześnie.…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
1
Overall
4",Desperados Red,Desperados Red
19,"deanso(14,100)
🇬🇧Doncaster, England
2.2May 31, 2018
33cl bottle.
Thin off white head. Clear light red colour. Sweet and bland.…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Desperados Red,Desperados Red
