,맥주정보,검색이름,맥주이름
0,"mice(2,255)
🇫🇮Espoo, Finland
2.4September 20, 2021
0,33l bottle from K-Supermarket Soukka. Clear golden beer with medium- white head. Crispy, malty, even bit fruity. Quite tasty for the low alcohol beer.
Aroma
7
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",BrewDog Punk AF,BrewDog Punk AF
1,"flo62134(6)
3.4August 19, 2021
Bière à la belle robe claire, les bulles sont bien présentes. Un arôme citron se dégage du verre. En bouche, très légère et le goût disparaît assez vite.…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",BrewDog Punk AF,BrewDog Punk AF
2,"jybi(1,773)
🇳🇨Nouméa, New Caledonia
1.3July 13, 2021
Pourquoi mettre 8 sortes de houblons (Ahtanum, Cascad, Chinook, Citra, Hüll Melon, Mosaic, Nelson Sauvin, Simcoe) pour un tel résultat ! Déjà en temps ordinaire, je considère…
Show more
BOTTLE
Aroma
2
Appearance
5
Flavor
2
Mouthfeel
1
Overall
3
1",BrewDog Punk AF,BrewDog Punk AF
3,"guzgorog(1,633)
🇫🇷Lille, France
2.8July 1, 2021
Robe blonde dorée limpide, fine mousse blanche. Nez citron et légèrement floral, malt. Bouche légère, bonne amertume, corps très aqueux, gout de citron et de malt. Pas mal pour…
Show more
BOTTLE
Aroma
7
Appearance
3
Flavor
5
Mouthfeel
1
Overall
12",BrewDog Punk AF,BrewDog Punk AF
4,"jmgreenuk(15,363)
🇲🇾Kuala Lumpur, Malaysia
2.2June 9, 2021
330ml can from Taps Beer Bar, Changkat, Malaysia. Poured a crystal clear yellow straw colour with a short-lived frothy white head and a few bubbles. The aroma is light citrus…
Show more
CAN
@ Taps Beer Bar : Changkat
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",BrewDog Punk AF,BrewDog Punk AF
5,"wheresthepath(3,049)
🇬🇧England
2.6June 3, 2021
Can at the Britannia, Marlow. I've been wanting to try this for a while as I love regular Punk and have a long-standing desire to find an alcohol-free beer that is as good as its…
Show more
CAN
@ Britannia, Marlow
Aroma
6
Appearance
2
Flavor
5
Mouthfeel
2
Overall
11",BrewDog Punk AF,BrewDog Punk AF
6,"Leighton(30,066)
🇬🇧London, England
3.8May 30, 2021
Can in Regent’s Park - cheers to Seb. Honestly it’s a really solid, drinkable beer. Very mild sweetness, nice clean bitterness, pithy grapefruit, light pine, suggestions of lean…
Show more
CAN
Aroma
7
Appearance
4
Flavor
7
Mouthfeel
4
Overall
16",BrewDog Punk AF,BrewDog Punk AF
7,"Robbowan(42)
🇸🇪Sweden
3.0May 29, 2021
Totally OK in the non alcoholic school. Light yellow and an OK head of foam. Some nice hoppy bitterness and low sweetness. Works when you can't have the real deal.
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",BrewDog Punk AF,BrewDog Punk AF
8,"TancrediDanei(32)
3.2May 28, 2021
Per essere una birra analcolica non c'è niente da dire, è buona, sulla sufficienza, si sente che gli manca qualcosa ma è una valida alternativa per chi vuole assaporare una birra…
Show more
CAN
Aroma
7
Appearance
3
Flavor
6
Mouthfeel
4
Overall
12",BrewDog Punk AF,BrewDog Punk AF
9,"dunklermessias(1,659)
🇩🇪Germany
3.4May 27, 2021
Clear, golden color and a white head. Juicy, fruity nose with nice bitter-hoppy taste. Probably one of the best alc free IPAs
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",BrewDog Punk AF,BrewDog Punk AF
10,"DrNosha(6,398)
🇩🇪Württemberg, Germany
3.9May 15, 2021
330ml Dose. Hellgelbes klares Bier mit dünnem hellem Schaum. Schöne fruchtig-blumige Hopfenaromen. Citrus. Würde fast sagen, so wie moderne alkoholfreie Crafts eben…
Show more
CAN
Aroma
8
Appearance
4
Flavor
7
Mouthfeel
3
Overall
17",BrewDog Punk AF,BrewDog Punk AF
11,"SHIG(9,413)
🇬🇧Bury St Edmunds, England
2.7May 3, 2021
Panda thanks to Cloin: Poured a golden with a white head. Aroma is fruity and gritty hops. taste is wet very water, light fruit, grain, finishes wet.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
11",BrewDog Punk AF,BrewDog Punk AF
12,"DraftPupil66(326)
2.8April 28, 2021
330ml bottle from store. Pours almost clear, pale yellow-golden with little white foam. Hoppy aroma with pine and citrus, light tropical fruit notes. Taste is citrus, grapefruit,…
Show more
BOTTLE
Aroma
5
Appearance
2
Flavor
3
Mouthfeel
3
Overall
15",BrewDog Punk AF,BrewDog Punk AF
