,맥주정보,검색이름,맥주이름
0,"TheWhaleNorman(455)
🇷🇺Moscow, Russia
1.8August 28, 2021
Турецкая лицензия. До жути сладкое пиво. Что-то от текилы есть и в аромате, и во вкусе, но по сути - солод, лимон, куча сахара. Плохо.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
1,"hawthorne00(6,387)
🇦🇺Melbourne, Australia
1.8August 19, 2021
I've been curious about this one before but only seen it expensive in clear glass bottles at Acland Cellars being bought by the sort of backpacker whose dearest ambition i…
Show more
Aroma
4
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Desperados,Desperados
2,"Itzjerm(3,893)
🇺🇸Taft, United States
2.9August 7, 2021
Says made in Spain but don’t get tricked. This is a big brand beer. But in reality. I’ve had expensive tequila barrel beers and this is close. It’s a nice non typical beer. But guaranteed…
Show more
Aroma
5
Appearance
3
Flavor
6
Mouthfeel
3
Overall
12",Desperados,Desperados
3,"DraftPupil66(326)
1.8August 5, 2021
Already know this one and trying the one produced in Romania for this review, 400ml clear bottle drinking 05/08/2021 BB 02/08/22 Pours clear golden with visible…
Show more
BOTTLE
Aroma
1
Appearance
2
Flavor
3
Mouthfeel
2
Overall
10",Desperados,Desperados
4,"BarleyTeam16(143)
2.0June 23, 2021
Gelblich gold. Kleine, kurzlebige Schaumkrone. Ein zitrusartiger Geruch mit vielen Aromen von Tequila. Etwas Limette und Heu im Körper. Sehr kohlensärehaltig. Nicht…
Show more
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
5,"jonathanbaetens(35)
1.9June 19, 2021
A light beer with a touch sweetness. well-balanced notes of tequilla. Well fitted for warmer days
BOTTLE
Aroma
3
Appearance
1
Flavor
5
Mouthfeel
1
Overall
9",Desperados,Desperados
6,"PellicleScout54(40)
🇬🇧England
2.0May 19, 2021
Poured from 500ml can at 5.9% abv. Aroma: Artificial smell, citrus, light hop extract, tequila flavouring. Appearance: Medium yellow colour, mostly clear with frothy white head.…
Show more
CAN
Aroma
3
Appearance
4
Flavor
2
Mouthfeel
2
Overall
9",Desperados,Desperados
7,"TrappistExports38(201)
🇸🇰Košice, Slovakia
2.8July 3, 2021
I've been drinking this beer for a long time, so I'm just taking this here to keep it written
CAN
Aroma
4
Appearance
2
Flavor
5
Mouthfeel
3
Overall
14",Desperados,Desperados
8,"janssenskarel(1)
🇧🇪Meerhout, Belgium
5.0May 16, 2021
Één van de betere biertjes. Erg voorstander van. Lekker verfrissend, ben vaak opgewonden als ik dit drink.
BOTTLE
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Desperados,Desperados
9,"labeerinthum(5,509)
🇮🇹Milano, Italy
2.3April 26, 2021
Bottiglia. Al naso arrivano indizi di dolciastro. La finezza olfattiva è normale e l'esistenza olfattiva è sufficiente. Il manto birroso superiore ha una buona tenuta. Il liquido si…
Show more
Aroma
6
Appearance
3
Flavor
4
Mouthfeel
2
Overall
8",Desperados,Desperados
