,맥주정보,검색이름,맥주이름
0,"AndySnow(12,400)
🇸🇪Huddinge, Sweden
2.0June 29, 2020
How: Can.

Where: Picked up in Tokyo.…
Show more
CAN
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
1,"medkung(65)
🇹🇭Bangkok, Thailand
2.8April 26, 2020
Received this can from beer tasting class, a mild taste come with smooth a medium hops taste a little bit malt taste but come with grains dry finished.…
Show more
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
2,"thefchowdhury(29)
3.2November 4, 2019
Regular japanese lager beer. rich in flavour. rich in taste. price is reasonable.
CAN
Aroma
-
Appearance
-
Flavor
-
Mouthfeel
-
Overall
-",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
3,"agent_persik(978)
🇪🇪Tallinn, Estonia
2.7May 21, 2019
Golden color, white head. Aroma of malt, hops, light citrusy and floral notes. Dry lightly sweet taste, mild bitterness in finish. Fine pale lager.
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
3
Overall
11",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
4,"Kavu(8,667)
🇫🇮Helsinki, Finland
2.1March 1, 2019
0,5l can brought by wiosna from Japan, shared @ home. Pours pale yellow with a medium head. Aroma is sweet malts and starch. Flavor is sweet malts, starch, some hops.…
Show more
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
5,"EdKing(3,376)
🇬🇧London, England
2.6August 3, 2018
On draft in restaurant in Tokyo station area. Pale golden beer, large white foam head. Nose is light barley cereal malts, white bread yeast, dry lager yeast, straw. These things are…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
8",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
6,"jinroh(4,531)
🇪🇪Estonia
3.1July 11, 2018
Clear golden pour, some foam but not too much of it. Bready malty nose, quite mil bitterness, light grass. Tastes light brainy, crisp and super drinkable. Light bitter linger there,…
Show more
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
13",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
7,"tiong(13,150)
🇫🇮Espoo, Finland
2.5October 4, 2017
Draught @ Mount Takao Beer Mount, Tokyo. Slightly grainy and grassy lager with hints of hay. Decent.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
8,"douglas88(11,916)
🇺🇸Portland, United States
2.9July 16, 2017
On tap. Pours a clear golden color with a large white head. A light grainy nose. The flavor is toast, light perfume, grainy, OK. Smooth.
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
11",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
9,"faroeviking(14,103)
🇫🇴Mikið av bjórið rennur í heilum, Faroe Islands
2.3March 23, 2017
Lata. Clear yellow, small white head. Aroma is bit sweet grainy bit too with something hoppy ti it. Flavour is mild, plain, bity hops, and grains, light short bitterness.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
3
Overall
10",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
10,"ANZUShophunter(2,076)
🇦🇺Brisbane, Australia
2.7July 8, 2020
Rating from old records. From can into shaker. One of the best Japanese macrolagers I've had.
CAN
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
11",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
11,"pictoman(2,760)
🇨🇦Vancouver, Canada
1.8August 3, 2016
Poured from 500mL bottle. Clear pale golden yellow with dissipating white head. Light corny malt, subtle metallic taste, very subtle grass hopping.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
8",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
12,"thellgren(1,947)
🇫🇮Helsinki, Finland
1.9July 8, 2016
0.5 l bottle from a food store in Tokyo. Appearance is clearly pale with a nice head. Taste is sweetish adjunct lager. There is maybe some faint taste of something or maybe I just…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
13,"willisread(6,518)
🇺🇸Farmington Hills, United States
2.2April 20, 2016
Decent canned beer but a little too sweet for me. Some light hops in the finish the sweetness just is a bit too much. Meh.
Aroma
5
Appearance
3
Flavor
3
Mouthfeel
2
Overall
9",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
14,"YantarCoast(3,475)
🇷🇺Moscow, Russia
3.3October 29, 2015
135ml can, bought from somewhere in Japan. Labelled as ""Sapporo Black Label"". Best before date is 12/09 - five year ago! Pours pale yellow. Aroma is grassy. Taste follows…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
14",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
15,"maekchu(5,208)
🇯🇵Japan
2.9October 16, 2015
Is it really possible that this beer could have gone unnoticed/unrated for so long? It is one the more popular macros around. Some 20 years back, I drank this one all the…
Show more
Aroma
6
Appearance
3
Flavor
7
Mouthfeel
3
Overall
10",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
16,"Moravius(3,027)
🇩🇪Berlin, Germany
2.5February 21, 2017
Flasche (Sapporo サッポロ生ビール 黒ラベル(生), 633 ml) aus dem Pyongyang Shop, Pyongyang. - Satt goldgelb, blank, üblicher Schaum. - In der Nase zart süßliches helles Malz…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
4
Overall
8",Sapporo Draft Beer,Sapporo Draft Beer Kuro (Black) Label
