,맥주정보,검색이름,맥주이름
0,"BBHansen(2,311)
🇩🇰Køge, Denmark
2.4July 12, 2021
Bottle@ Sushi w friends/Boilermaker. Appearance: pours clear yellow with ok soapy off-white head and lacing. aroma/taste: barley, bread, light grass and light floral notes.…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Sapporo premium lager,Sapporo Premium Lager
1,"jann3(733)
🇫🇮Espoo, Finland
2.3June 16, 2021
Pours clear golden with a smallish but stable head. Sweetish and malty aroma with notes of corn, cereal, a bit of butterscotch and a hint of vegetables. Taste follows the…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
2
Overall
10",Sapporo premium lager,Sapporo Premium Lager
2,"eddie(167)
🇮🇹Italy
1.5June 4, 2021
Colore giallo dorato, quasi ambrato e la schiuma è abbondante e persistente. Il profumo è caratterizzato dai cereali, molto maltato. Il busto è bilanciato tra malti e luppo…
Show more
BOTTLE
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Sapporo premium lager,Sapporo Premium Lager
3,"Musicoholic(329)
🇵🇱Szczecin, Poland
2.5October 15, 2020
Barwa jasnobursztynowa, piana szybko opada. Piwo bardzo wodniste. Jakieś tam słody czuć, ale niewiele. Nieszczególny aromat i smak. Niezłe jak na lager, ale też bez rewelacji.
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Sapporo premium lager,Sapporo Premium Lager
4,"Idiosynkrasie(13,433)
🇩🇪Bielefeld, Germany
2.4September 29, 2020
330ml bottle. Crystal clear, dark yellow-ish to orangey, golden colour with average, thick, frothy to creamy, half-way lasting, minimally lacing, snow-white head. Grainy and strawy, pale…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Sapporo premium lager,Sapporo Premium Lager
5,"Grisza77(1,762)
🇵🇱Poznań, Poland
2.4August 18, 2020
Jasnozłote, klarowne piwo o średniej pianie, która dość szybko redukuje się do zera. Aromat i smak nikły słodowy. Goryczka niska. Ogólnie typowy jasny lager z koncernu.
BOTTLE
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Sapporo premium lager,Sapporo Premium Lager
6,"MasDen(1,395)
🇳🇱Amsterdam, Netherlands
2.5August 13, 2020
The aroma of malt. Golden color, clear with small head. The taste of malt without hops. Light body, carbonation is medium.
BOTTLE
Aroma
5
Appearance
5
Flavor
5
Mouthfeel
3
Overall
7",Sapporo premium lager,Sapporo Premium Lager
7,"FlightTasty22(133)
🇮🇪Ireland
3.4August 2, 2020
Light but has flavour.
Little dry, little sweet, balanced.…
Show more
CAN
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
16",Sapporo premium lager,Sapporo Premium Lager
8,"franclh(4,073)
🇳🇱Dedemsvaart, Netherlands
3.2July 10, 2020
Fles 33cl bij Kota Radja in Zwolle. Malttonen, bittertje, redelijk zacht. (9-7-2020).
BOTTLE
Aroma
6
Appearance
3
Flavor
6
Mouthfeel
3
Overall
14",Sapporo premium lager,Sapporo Premium Lager
9,"DijkBier(2,098)
🇳🇱AMSTERDAM, Netherlands
2.2April 24, 2020
Unclarity about the name: drinking a ""premium beer"" of 4.7%... Anyway; crystal clear golden pour with white head, that melts down quickly. Aroma is malty. Taste is bitter-…
Show more
BOTTLE
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Sapporo premium lager,Sapporo Premium Lager
10,"pityu(911)
🇭🇺Budapest, Hungary
1.3April 7, 2020
Bottled. Clear pale yellow colour, small and fast melting white head. Corny and papery aromas. Sweet tast with dusty grains and metallic finish. Thin body, average carbonation,…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
5",Sapporo premium lager,Sapporo Premium Lager
